Base Weather Station Churchtown	Temperature (*F)	Soil Moist-VWC (%VWC)	PAR Light (uM/m^2s)	Bar.Pressure (In-Hg)	RH (%)	Temperature (*F)	Rainfall (In)	Wind Dir (Deg)	Wind Gust (mph)	Wind Speed (mph)	Dew Point (*F)
2023-10-09 22:40	57.5	37.8	0.0	29.51	79.2	48.5	0.00	160	1	0	42.3
2023-10-09 22:50	57.5	37.8	0.0	29.51	79.7	48.1	0.00	155	0	0	42.1
2023-10-09 23:00	57.4	37.8	0.0	29.51	79.7	48.1	0.00	152	0	0	42.1
2023-10-09 23:10	57.4	37.6	0.0	29.51	78.8	48.4	0.00	151	1	0	42.1
2023-10-09 23:20	57.4	37.8	0.0	29.50	81.0	47.5	0.00	156	1	0	42.0
2023-10-09 23:30	57.4	37.8	0.0	29.50	83.2	46.4	0.00	160	0	0	41.6
2023-10-09 23:40	57.3	37.8	0.0	29.50	84.7	45.7	0.00	179	0	0	41.4
2023-10-09 23:50	57.3	37.8	0.0	29.50	85.7	44.3	0.00	186	0	0	40.3
2023-10-10 00:00	57.3	37.8	0.0	29.49	87.4	42.7	0.00	184	0	0	39.2
2023-10-10 00:10	57.3	37.8	0.0	29.49	88.0	42.1	0.00	186	0	0	38.8
2023-10-10 00:20	57.2	37.8	0.0	29.49	88.8	42.4	0.00	182	0	0	39.3
2023-10-10 00:30	57.2	37.8	0.0	29.49	88.6	43.4	0.00	180	0	0	40.3
2023-10-10 00:40	57.1	37.8	0.0	29.49	87.4	44.2	0.00	179	0	0	40.7
2023-10-10 00:50	57.1	37.6	0.0	29.49	87.2	44.2	0.00	179	0	0	40.6
2023-10-10 01:00	57.0	37.8	0.0	29.49	86.9	44.4	0.00	179	0	0	40.7
2023-10-10 01:10	57.0	37.8	0.0	29.49	88.0	43.8	0.00	177	0	0	40.5
2023-10-10 01:20	57.0	37.8	0.0	29.49	88.5	43.7	0.00	176	0	0	40.5
2023-10-10 01:30	57.0	37.6	0.0	29.49	89.0	43.9	0.00	176	0	0	40.9
2023-10-10 01:40	56.9	37.8	0.0	29.49	88.5	44.7	0.00	180	0	0	41.5
2023-10-10 01:50	56.9	37.6	0.0	29.49	88.2	44.7	0.00	179	0	0	41.4
2023-10-10 02:00	56.9	37.6	0.0	29.50	85.3	46.5	0.00	180	2	0	42.3
2023-10-10 02:10	56.9	37.6	0.0	29.50	83.3	46.8	0.00	175	2	0	42.0
2023-10-10 02:20	56.8	37.6	0.0	29.49	81.8	47.4	0.00	172	1	0	42.1
2023-10-10 02:30	56.8	37.6	0.0	29.49	81.0	47.6	0.00	168	1	0	42.1
2023-10-10 02:40	56.8	37.5	0.0	29.49	82.8	46.9	0.00	158	2	0	41.9
2023-10-10 02:50	56.8	37.5	0.0	29.49	83.1	46.8	0.00	155	0	0	41.9
2023-10-10 03:00	56.8	37.5	0.0	29.48	83.8	46.4	0.00	159	1	0	41.8
2023-10-10 03:10	56.7	37.5	0.0	29.48	84.5	46.0	0.00	175	1	0	41.6
2023-10-10 03:20	56.7	37.5	0.0	29.48	85.5	45.1	0.00	182	0	0	41.0
2023-10-10 03:30	56.7	37.4	0.0	29.48	86.1	44.3	0.00	180	0	0	40.4
2023-10-10 03:40	56.7	37.6	0.0	29.48	86.5	44.6	0.00	179	1	0	40.8
2023-10-10 03:50	56.6	37.5	0.0	29.48	85.1	45.0	0.00	175	1	0	40.8
2023-10-10 04:00	56.6	37.4	0.0	29.48	83.1	46.4	0.00	175	2	0	41.5
2023-10-10 04:10	56.6	37.5	0.0	29.48	80.6	47.7	0.00	170	3	1	42.0
2023-10-10 04:20	56.6	37.4	0.0	29.49	79.7	48.0	0.00	149	3	0	42.0
2023-10-10 04:30	56.6	37.2	0.0	29.49	79.5	48.0	0.00	134	3	1	42.0
2023-10-10 04:40	56.6	37.4	0.0	29.48	79.1	47.9	0.00	135	3	1	41.7
2023-10-10 04:50	56.6	37.2	0.0	29.48	79.0	47.9	0.00	135	3	1	41.7
2023-10-10 05:00	56.5	37.4	0.0	29.48	79.1	47.8	0.00	132	4	1	41.6
2023-10-10 05:10	56.5	37.5	0.0	29.48	79.2	47.7	0.00	128	4	1	41.6
2023-10-10 05:20	56.5	37.2	0.0	29.49	79.1	47.9	0.00	128	3	1	41.7
2023-10-10 05:30	56.5	37.2	0.0	29.49	79.0	48.1	0.00	131	4	0	41.9
2023-10-10 05:40	56.5	37.2	0.0	29.49	82.2	47.0	0.00	129	1	0	41.9
2023-10-10 05:50	56.5	37.1	0.0	29.49	84.0	46.3	0.00	129	0	0	41.7
2023-10-10 06:00	56.5	37.2	0.0	29.49	84.3	46.2	0.00	117	0	0	41.7
2023-10-10 06:10	56.4	37.1	0.0	29.49	83.8	46.4	0.00	114	1	0	41.8
2023-10-10 06:20	56.4	37.2	0.0	29.49	84.0	46.2	0.00	115	1	0	41.6
2023-10-10 06:30	56.4	37.2	0.0	29.49	84.8	46.0	0.00	131	1	0	41.7
2023-10-10 06:40	56.4	37.2	0.0	29.50	85.4	45.9	0.00	144	1	0	41.8
2023-10-10 06:50	56.4	37.2	0.0	29.50	84.8	46.0	0.00	145	2	0	41.7
2023-10-10 07:00	56.4	37.2	0.0	29.50	84.7	46.1	0.00	136	3	1	41.7
2023-10-10 07:10	56.3	37.2	0.0	29.50	85.5	45.9	0.00	135	2	0	41.8
2023-10-10 07:20	56.3	37.4	20.0	29.50	85.1	46.3	0.00	128	1	0	42.1
2023-10-10 07:30	56.3	37.2	51.0	29.50	85.0	46.5	0.00	117	2	0	42.2
2023-10-10 07:40	56.3	37.2	101.0	29.51	83.5	48.0	0.00	131	3	1	43.2
2023-10-10 07:50	56.3	37.2	112.0	29.51	81.9	48.9	0.00	131	3	1	43.6
2023-10-10 08:00	56.3	37.2	129.0	29.51	80.9	49.5	0.00	124	3	1	43.9
2023-10-10 08:10	56.3	37.2	189.0	29.52	80.0	50.2	0.00	127	5	2	44.3
2023-10-10 08:20	56.3	37.2	198.0	29.52	79.9	50.5	0.00	128	4	1	44.5
2023-10-10 08:30	56.3	37.2	206.0	29.52	79.7	50.7	0.00	127	4	1	44.7
2023-10-10 08:40	56.3	37.1	262.0	29.52	79.6	51.2	0.00	129	4	1	45.1
2023-10-10 08:50	56.3	37.2	306.0	29.52	79.0	51.7	0.00	118	4	1	45.4
2023-10-10 09:00	56.3	37.2	342.0	29.53	78.6	52.1	0.00	29	5	2	45.6
2023-10-10 09:10	56.3	37.1	449.0	29.54	78.4	52.6	0.00	72	8	3	46.1
2023-10-10 09:20	56.3	37.2	355.0	29.54	78.7	52.4	0.00	96	7	2	46.0
2023-10-10 09:30	56.4	37.4	728.0	29.54	77.8	53.2	0.00	134	9	4	46.4
2023-10-10 09:40	56.4	37.2	636.0	29.54	76.9	53.7	0.00	48	9	4	46.6
2023-10-10 09:50	56.4	37.4	548.0	29.54	77.1	53.6	0.00	64	8	4	46.6
2023-10-10 10:00	56.4	37.2	691.0	29.54	76.5	54.2	0.00	59	9	4	47.0
2023-10-10 10:10	56.5	37.2	684.0	29.55	76.4	54.6	0.00	50	7	3	47.3
2023-10-10 10:20	56.5	37.4	834.0	29.55	75.1	55.2	0.00	84	6	3	47.4
2023-10-10 10:30	56.5	37.2	1019.0	29.55	72.8	56.7	0.00	129	9	3	48.1
2023-10-10 10:40	56.6	37.1	1442.0	29.57	69.4	59.5	0.00	180	6	2	49.5
2023-10-10 10:50	56.6	37.1	1363.0	29.57	68.0	60.3	0.00	60	9	4	49.7
2023-10-10 11:00	56.7	37.4	1291.0	29.56	68.3	59.9	0.00	225	7	3	49.4
2023-10-10 11:10	56.7	37.4	1537.0	29.57	64.2	61.4	0.00	114	10	5	49.2
2023-10-10 11:20	56.8	37.4	1367.0	29.58	63.2	61.2	0.00	142	9	4	48.6
2023-10-10 11:30	56.9	37.4	962.0	29.56	63.1	60.2	0.00	125	8	4	47.6
2023-10-10 11:40	57.0	37.1	816.0	29.55	63.7	59.5	0.00	114	6	3	47.2
2023-10-10 11:50	57.1	37.1	1362.0	29.56	59.6	61.7	0.00	83	10	4	47.5
2023-10-10 12:00	57.1	37.0	1115.0	29.56	60.5	61.2	0.00	111	7	4	47.4
2023-10-10 12:10	57.2	37.2	1467.0	29.56	59.3	62.0	0.00	80	10	4	47.6
2023-10-10 12:20	57.3	37.1	1535.0	29.57	57.1	62.6	0.00	105	12	5	47.2
2023-10-10 12:30	57.3	37.1	1469.0	29.56	57.5	62.9	0.00	121	12	5	47.7
2023-10-10 12:40	57.4	36.8	1490.0	29.56	56.9	63.4	0.00	169	10	5	47.8
2023-10-10 12:50	57.5	36.6	762.0	29.54	57.2	62.0	0.00	128	10	5	46.7
2023-10-10 13:00	57.6	36.6	450.0	29.52	57.8	60.7	0.00	163	8	5	45.7
2023-10-10 13:10	57.7	36.8	480.0	29.51	58.8	60.7	0.00	81	9	5	46.2
2023-10-10 13:20	57.7	37.0	411.0	29.51	59.2	60.2	0.00	73	9	4	45.9
2023-10-10 13:30	57.8	36.6	587.0	29.51	59.1	60.9	0.00	25	8	3	46.5
2023-10-10 13:40	57.8	36.6	679.0	29.51	59.4	61.2	0.00	120	10	4	46.9
2023-10-10 13:50	57.9	36.6	573.0	29.51	59.8	60.9	0.00	103	12	5	46.8
2023-10-10 14:00	57.9	36.6	706.0	29.51	60.1	60.8	0.00	148	9	5	46.9
2023-10-10 14:10	58.0	36.6	1031.0	29.52	59.9	61.7	0.00	146	9	4	47.6
2023-10-10 14:20	58.0	36.6	857.0	29.52	59.8	62.1	0.00	57	7	4	48.0
2023-10-10 14:30	58.0	36.5	832.0	29.51	59.9	61.8	0.00	134	7	3	47.7
2023-10-10 14:40	58.1	36.6	717.0	29.51	59.5	62.1	0.00	74	8	4	47.8
2023-10-10 14:50	58.1	36.5	433.0	29.50	60.8	61.1	0.00	160	13	5	47.5
2023-10-10 15:00	58.2	36.6	207.0	29.50	61.5	60.1	0.00	72	8	5	46.8
2023-10-10 15:10	58.2	36.5	152.0	29.49	62.6	59.7	0.00	110	8	3	46.9
2023-10-10 15:20	58.3	36.6	182.0	29.49	62.4	59.6	0.00	112	6	3	46.7
2023-10-10 15:30	58.3	36.5	246.0	29.49	63.4	59.6	0.00	114	4	1	47.2
2023-10-10 15:40	58.3	36.4	510.0	29.50	63.2	60.5	0.00	121	5	2	47.9
2023-10-10 15:50	58.3	36.4	787.0	29.51	61.5	62.0	0.00	192	5	2	48.6
2023-10-10 16:00	58.3	36.5	915.0	29.53	58.7	63.1	0.00	112	8	2	48.4
2023-10-10 16:10	58.3	36.3	802.0	29.53	57.8	63.1	0.00	42	9	5	48.0
2023-10-10 16:20	58.4	36.1	741.0	29.52	57.3	63.0	0.00	104	9	3	47.7
2023-10-10 16:30	58.4	36.1	656.0	29.52	57.9	62.8	0.00	108	8	4	47.8
2023-10-10 16:40	58.4	36.4	635.0	29.52	57.3	62.7	0.00	146	8	4	47.4
2023-10-10 16:50	58.5	36.4	444.0	29.51	58.6	62.1	0.00	105	9	4	47.4
2023-10-10 17:00	58.5	36.1	380.0	29.51	60.3	61.6	0.00	120	6	3	47.7
2023-10-10 17:10	58.5	36.3	320.0	29.51	60.6	61.3	0.00	134	6	3	47.6
2023-10-10 17:20	58.6	36.1	312.0	29.51	61.0	61.3	0.00	90	6	2	47.7
2023-10-10 17:30	58.6	36.1	254.0	29.51	61.6	60.7	0.00	111	8	3	47.4
2023-10-10 17:40	58.6	36.1	162.0	29.51	63.5	59.8	0.00	141	4	2	47.4
2023-10-10 17:50	58.6	36.1	103.0	29.51	64.4	59.1	0.00	90	5	2	47.1
2023-10-10 18:00	58.6	36.3	60.0	29.51	67.0	58.0	0.00	107	3	0	47.1
2023-10-10 18:10	58.6	36.3	32.0	29.51	68.6	56.9	0.00	42	3	0	46.7
2023-10-10 18:20	58.6	36.4	13.0	29.50	71.6	55.4	0.00	115	2	0	46.4
2023-10-10 18:30	58.5	36.4	0.0	29.50	73.9	54.0	0.00	88	2	0	45.9
2023-10-10 18:40	58.5	36.5	0.0	29.50	76.1	52.7	0.00	46	1	0	45.4
2023-10-10 18:50	58.5	36.4	0.0	29.50	77.0	52.1	0.00	56	1	0	45.1
2023-10-10 19:00	58.4	36.5	0.0	29.50	78.7	51.3	0.00	105	1	0	44.9
2023-10-10 19:10	58.4	36.5	0.0	29.50	80.1	50.6	0.00	110	1	0	44.7
2023-10-10 19:20	58.4	36.4	0.0	29.51	80.9	50.1	0.00	62	1	0	44.5
2023-10-10 19:30	58.3	36.5	0.0	29.51	80.7	50.2	0.00	26	1	0	44.5
2023-10-10 19:40	58.3	36.5	0.0	29.51	80.1	50.4	0.00	29	1	0	44.5
2023-10-10 19:50	58.2	36.4	0.0	29.51	81.2	49.4	0.00	28	0	0	43.9
2023-10-10 20:00	58.1	36.4	0.0	29.51	81.9	49.2	0.00	19	0	0	43.9
2023-10-10 20:10	58.1	36.3	0.0	29.52	81.9	49.0	0.00	15	0	0	43.7
2023-10-10 20:20	58.0	36.3	0.0	29.51	83.8	47.2	0.00	24	0	0	42.5
2023-10-10 20:30	58.0	36.0	0.0	29.51	85.8	46.4	0.00	141	0	0	42.4
2023-10-10 20:40	57.9	36.1	0.0	29.52	85.4	47.2	0.00	149	2	0	43.0
2023-10-10 20:50	57.9	36.3	0.0	29.52	85.6	46.4	0.00	145	2	0	42.3
2023-10-10 21:00	57.8	36.3	0.0	29.52	86.4	46.4	0.00	360	1	0	42.6
2023-10-10 21:10	57.7	36.3	0.0	29.53	85.9	47.1	0.00	360	1	0	43.1
2023-10-10 21:20	57.7	36.1	0.0	29.53	85.9	46.4	0.00	360	0	0	42.4
2023-10-10 21:30	57.7	36.1	0.0	29.53	86.8	46.2	0.00	360	0	0	42.5
2023-10-10 21:40	57.6	36.1	0.0	29.53	87.0	46.3	0.00	360	0	0	42.6
2023-10-10 21:50	57.5	36.1	0.0	29.53	87.1	46.3	0.00	360	0	0	42.7
2023-10-10 22:00	57.5	36.1	0.0	29.53	87.5	46.6	0.00	360	0	0	43.1
2023-10-10 22:10	57.4	36.1	0.0	29.53	87.4	46.7	0.00	360	0	0	43.2
2023-10-10 22:20	57.4	36.1	0.0	29.53	87.5	46.6	0.00	360	0	0	43.1
2023-10-10 22:30	57.4	36.1	0.0	29.53	87.9	46.4	0.00	360	0	0	43.0
2023-10-10 22:40	57.3	36.1	0.0	29.54	88.5	46.7	0.00	360	0	0	43.5
2023-10-10 22:50	57.3	36.3	0.0	29.54	87.7	47.4	0.00	360	2	0	43.9
2023-10-10 23:00	57.3	36.1	0.0	29.54	87.7	47.1	0.00	360	2	0	43.6
2023-10-10 23:10	57.3	36.1	0.0	29.54	87.7	47.2	0.00	360	0	0	43.7
2023-10-10 23:20	57.3	36.3	0.0	29.55	86.5	47.7	0.00	360	0	0	43.9
2023-10-10 23:30	57.2	36.1	0.0	29.54	86.5	47.5	0.00	360	0	0	43.7
2023-10-10 23:40	57.2	36.1	0.0	29.54	87.6	46.8	0.00	360	0	0	43.3
2023-10-10 23:50	57.2	36.1	0.0	29.54	87.9	46.6	0.00	360	0	0	43.2
2023-10-11 00:00	57.1	36.1	0.0	29.54	88.6	46.7	0.00	360	0	0	43.5
2023-10-11 00:10	57.1	36.1	0.0	29.54	88.9	46.7	0.00	360	0	0	43.6
2023-10-11 00:20	57.1	36.1	0.0	29.54	88.6	47.0	0.00	360	0	0	43.8
2023-10-11 00:30	57.1	36.3	0.0	29.54	88.4	46.8	0.00	360	0	0	43.6
2023-10-11 00:40	57.0	36.1	0.0	29.54	88.4	46.9	0.00	360	0	0	43.6
2023-10-11 00:50	57.0	36.1	0.0	29.54	89.0	46.6	0.00	360	1	0	43.5
2023-10-11 01:00	57.0	36.1	0.0	29.54	88.8	46.8	0.00	360	0	0	43.7
2023-10-11 01:10	57.0	36.1	0.0	29.54	88.5	46.9	0.00	360	0	0	43.7
2023-10-11 01:20	57.0	36.1	0.0	29.54	88.8	46.6	0.00	360	1	0	43.5
2023-10-11 01:30	57.0	36.1	0.0	29.54	89.2	46.6	0.00	360	0	0	43.6
2023-10-11 01:40	57.0	36.1	0.0	29.54	89.1	46.7	0.00	360	0	0	43.7
2023-10-11 01:50	56.9	36.1	0.0	29.54	87.5	47.5	0.00	360	2	0	44.0
2023-10-11 02:00	56.9	36.1	0.0	29.53	87.3	47.6	0.00	360	2	0	44.0
2023-10-11 02:10	56.9	36.3	0.0	29.53	87.5	47.5	0.00	360	2	0	44.0
2023-10-11 02:20	56.9	36.1	0.0	29.53	87.7	47.5	0.00	360	1	0	44.0
2023-10-11 02:30	56.9	36.1	0.0	29.53	87.7	47.2	0.00	360	2	0	43.7
2023-10-11 02:40	56.8	36.1	0.0	29.53	87.9	46.6	0.00	11	1	0	43.2
2023-10-11 02:50	56.8	36.0	0.0	29.53	87.8	46.5	0.00	5	2	0	43.1
2023-10-11 03:00	56.8	36.1	0.0	29.52	87.7	46.5	0.00	11	1	0	43.0
2023-10-11 03:10	56.8	36.1	0.0	29.52	87.3	46.8	0.00	360	1	0	43.2
2023-10-11 03:20	56.8	36.1	0.0	29.52	87.3	46.6	0.00	360	1	0	43.0
2023-10-11 03:30	56.7	36.1	0.0	29.52	87.3	46.7	0.00	360	1	0	43.1
2023-10-11 03:40	56.7	36.1	0.0	29.52	86.9	46.9	0.00	360	2	0	43.2
2023-10-11 03:50	56.7	36.1	0.0	29.52	86.7	46.9	0.00	360	1	0	43.1
2023-10-11 04:00	56.7	36.1	0.0	29.52	86.9	46.6	0.00	360	1	0	42.9
2023-10-11 04:10	56.7	36.1	0.0	29.53	87.0	46.5	0.00	360	0	0	42.8
2023-10-11 04:20	56.6	36.3	0.0	29.53	87.1	46.7	0.00	360	0	0	43.1
2023-10-11 04:30	56.6	36.1	0.0	29.53	87.2	46.8	0.00	360	0	0	43.2
2023-10-11 04:40	56.6	36.1	0.0	29.53	87.7	46.6	0.00	360	0	0	43.1
2023-10-11 04:50	56.6	36.1	0.0	29.53	87.6	46.8	0.00	360	0	0	43.3
2023-10-11 05:00	56.6	36.1	0.0	29.54	86.2	47.9	0.00	360	2	0	44.0
2023-10-11 05:10	56.6	36.1	0.0	29.54	86.0	47.9	0.00	360	2	0	43.9
2023-10-11 05:20	56.6	36.3	0.0	29.53	86.4	47.6	0.00	360	0	0	43.7
2023-10-11 05:30	56.6	36.1	0.0	29.54	86.9	47.6	0.00	360	0	0	43.9
2023-10-11 05:40	56.5	36.1	0.0	29.54	86.7	47.8	0.00	203	0	0	44.0
2023-10-11 05:50	56.5	36.1	0.0	29.54	87.0	47.9	0.00	146	0	0	44.2
2023-10-11 06:00	56.5	36.1	0.0	29.54	87.5	47.4	0.00	146	3	0	43.9
2023-10-11 06:10	56.5	36.1	0.0	29.54	88.1	47.1	0.00	144	0	0	43.8
2023-10-11 06:20	56.5	36.1	0.0	29.55	88.5	47.1	0.00	142	0	0	43.9
2023-10-11 06:30	56.5	36.1	0.0	29.55	88.5	47.0	0.00	138	1	0	43.8
2023-10-11 06:40	56.5	36.1	0.0	29.55	88.5	46.8	0.00	136	0	0	43.6
2023-10-11 06:50	56.4	36.1	0.0	29.56	88.9	46.6	0.00	136	0	0	43.5
2023-10-11 07:00	56.4	36.3	0.0	29.56	89.4	46.6	0.00	136	0	0	43.6
2023-10-11 07:10	56.4	36.3	0.0	29.56	89.6	46.8	0.00	135	0	0	43.9
2023-10-11 07:20	56.4	36.1	0.0	29.56	89.8	46.9	0.00	134	0	0	44.1
2023-10-11 07:30	56.4	36.1	23.0	29.56	89.7	47.1	0.00	134	0	0	44.2
2023-10-11 07:40	56.4	36.3	36.0	29.56	89.2	47.4	0.00	142	0	0	44.4
2023-10-11 07:50	56.4	36.1	36.0	29.57	88.4	48.0	0.00	141	0	0	44.7
2023-10-11 08:00	56.4	36.0	42.0	29.58	88.5	48.2	0.00	142	0	0	45.0
2023-10-11 08:10	56.4	36.1	57.0	29.58	88.7	48.2	0.00	144	0	0	45.0
2023-10-11 08:20	56.4	36.1	65.0	29.58	88.3	48.2	0.00	139	1	0	44.9
2023-10-11 08:30	56.3	36.1	95.0	29.57	87.8	48.8	0.00	141	1	0	45.3
2023-10-11 08:40	56.3	36.0	112.0	29.58	87.4	49.1	0.00	136	0	0	45.5
2023-10-11 08:50	56.4	36.0	137.0	29.58	87.2	49.8	0.00	127	0	0	46.1
2023-10-11 09:00	56.4	36.0	218.0	29.59	85.7	50.7	0.00	122	0	0	46.6
2023-10-11 09:10	56.4	36.0	242.0	29.59	83.3	52.1	0.00	132	0	0	47.2
2023-10-11 09:20	56.4	36.1	301.0	29.59	78.2	53.6	0.00	128	3	0	47.0
2023-10-11 09:30	56.4	36.1	336.0	29.59	75.6	54.5	0.00	120	4	0	46.9
2023-10-11 09:40	56.4	36.1	350.0	29.59	75.0	55.3	0.00	121	2	0	47.5
2023-10-11 09:50	56.5	36.1	705.0	29.60	72.9	56.8	0.00	124	3	1	48.2
2023-10-11 10:00	56.5	36.1	810.0	29.61	70.9	58.1	0.00	173	4	1	48.7
2023-10-11 10:10	56.5	36.0	529.0	29.61	70.3	57.9	0.00	360	3	1	48.3
2023-10-11 10:20	56.6	36.0	418.0	29.60	71.8	57.3	0.00	173	2	0	48.3
2023-10-11 10:30	56.6	36.0	623.0	29.60	72.9	57.7	0.00	115	3	0	49.1
2023-10-11 10:40	56.7	36.1	589.0	29.60	74.7	57.8	0.00	117	3	0	49.8
2023-10-11 10:50	56.7	36.1	578.0	29.60	75.3	57.7	0.00	112	2	0	49.9
2023-10-11 11:00	56.8	36.0	642.0	29.60	74.5	58.4	0.00	115	2	0	50.3
2023-10-11 11:10	56.9	36.0	722.0	29.60	74.7	58.9	0.00	108	2	0	50.9
2023-10-11 11:20	56.9	36.0	837.0	29.61	73.6	59.4	0.00	100	3	0	51.0
2023-10-11 11:30	57.0	36.1	843.0	29.61	73.7	59.2	0.00	125	5	1	50.8
2023-10-11 11:40	57.0	36.0	802.0	29.61	72.7	60.2	0.00	114	4	1	51.4
2023-10-11 11:50	57.1	36.0	795.0	29.60	71.5	60.8	0.00	80	4	1	51.5
2023-10-11 12:00	57.2	36.0	892.0	29.61	70.2	61.6	0.00	91	3	1	51.8
2023-10-11 12:10	57.3	36.0	1116.0	29.61	67.8	62.7	0.00	100	6	2	51.9
2023-10-11 12:20	57.3	36.0	1210.0	29.62	64.8	63.6	0.00	159	7	3	51.5
2023-10-11 12:30	57.4	36.0	1025.0	29.61	64.9	63.1	0.00	91	7	3	51.1
2023-10-11 12:40	57.5	36.0	940.0	29.60	64.3	62.8	0.00	90	11	4	50.6
2023-10-11 12:50	57.6	36.1	855.0	29.60	61.4	63.1	0.00	127	10	4	49.6
2023-10-11 13:00	57.7	36.0	819.0	29.60	60.4	62.4	0.00	114	10	6	48.5
2023-10-11 13:10	57.7	36.0	1172.0	29.61	59.1	64.1	0.00	127	9	4	49.5
2023-10-11 13:20	57.8	36.0	792.0	29.60	59.5	63.1	0.00	146	10	4	48.8
2023-10-11 13:30	57.9	36.0	800.0	29.58	59.8	63.0	0.00	155	8	5	48.8
2023-10-11 13:40	58.0	36.0	824.0	29.58	59.9	63.2	0.00	90	9	4	49.0
2023-10-11 13:50	58.0	36.0	835.0	29.58	58.8	63.1	0.00	144	13	6	48.4
2023-10-11 14:00	58.0	36.0	816.0	29.58	57.5	63.4	0.00	77	11	4	48.1
2023-10-11 14:10	58.1	36.0	863.0	29.58	56.5	63.6	0.00	103	10	5	47.8
2023-10-11 14:20	58.2	35.8	857.0	29.58	56.5	64.2	0.00	76	9	4	48.4
2023-10-11 14:30	58.2	36.1	880.0	29.59	56.3	64.4	0.00	111	9	4	48.5
2023-10-11 14:40	58.3	36.0	633.0	29.58	57.3	63.7	0.00	103	7	4	48.3
2023-10-11 14:50	58.3	36.1	504.0	29.57	58.0	63.2	0.00	67	9	4	48.2
2023-10-11 15:00	58.4	36.0	405.0	29.57	58.5	62.7	0.00	98	9	4	47.9
2023-10-11 15:10	58.4	35.7	455.0	29.58	59.4	62.7	0.00	120	6	2	48.3
2023-10-11 15:20	58.4	35.8	582.0	29.58	59.0	63.1	0.00	88	6	3	48.5
2023-10-11 15:30	58.5	35.8	589.0	29.58	59.4	63.7	0.00	175	6	2	49.3
2023-10-11 15:40	58.5	35.6	536.0	29.58	59.7	64.0	0.00	135	5	2	49.7
2023-10-11 15:50	58.5	35.7	515.0	29.58	59.8	64.0	0.00	165	6	2	49.7
2023-10-11 16:00	58.6	35.8	440.0	29.58	59.1	63.7	0.00	90	7	4	49.1
2023-10-11 16:10	58.6	35.7	572.0	29.58	59.0	64.2	0.00	105	9	3	49.6
2023-10-11 16:20	58.6	35.6	482.0	29.58	58.4	64.2	0.00	81	8	4	49.3
2023-10-11 16:30	58.7	35.4	310.0	29.58	59.5	63.7	0.00	73	7	3	49.3
2023-10-11 16:40	58.7	35.4	260.0	29.58	60.6	63.2	0.00	32	7	2	49.3
2023-10-11 16:50	58.7	35.4	225.0	29.58	61.1	63.0	0.00	25	4	1	49.4
2023-10-11 17:00	58.7	35.4	201.0	29.58	62.1	62.7	0.00	35	3	1	49.5
2023-10-11 17:10	58.7	35.4	178.0	29.58	62.4	62.7	0.00	79	2	0	49.7
2023-10-11 17:20	58.7	35.4	135.0	29.58	68.2	61.9	0.00	96	0	0	51.3
2023-10-11 17:30	58.7	35.4	102.0	29.58	70.2	61.1	0.00	49	0	0	51.3
2023-10-11 17:40	58.7	35.4	74.0	29.58	74.7	59.6	0.00	97	0	0	51.6
2023-10-11 17:50	58.7	35.4	60.0	29.57	79.1	58.4	0.00	144	0	0	51.9
2023-10-11 18:00	58.7	35.4	37.0	29.57	80.2	57.6	0.00	142	0	0	51.5
2023-10-11 18:10	58.7	35.4	19.0	29.57	81.4	57.1	0.00	139	1	0	51.5
2023-10-11 18:20	58.7	35.4	0.0	29.57	82.8	56.6	0.00	139	0	0	51.4
2023-10-11 18:30	58.7	35.4	0.0	29.58	82.7	56.5	0.00	141	0	0	51.3
2023-10-11 18:40	58.7	35.4	0.0	29.57	84.7	55.4	0.00	145	0	0	50.9
2023-10-11 18:50	58.7	35.4	0.0	29.57	85.0	54.8	0.00	117	0	0	50.4
2023-10-11 19:00	58.7	35.4	0.0	29.58	85.0	55.0	0.00	94	0	0	50.6
2023-10-11 19:10	58.7	35.4	0.0	29.59	85.4	54.6	0.00	97	0	0	50.3
2023-10-11 19:20	58.7	35.4	0.0	29.59	86.8	53.9	0.00	73	0	0	50.1
2023-10-11 19:30	58.6	35.3	0.0	29.59	87.2	53.7	0.00	77	0	0	50.0
2023-10-11 19:40	58.6	35.4	0.0	29.58	88.0	52.9	0.00	84	0	0	49.4
2023-10-11 19:50	58.6	35.4	0.0	29.58	88.0	53.0	0.00	84	0	0	49.5
2023-10-11 20:00	58.6	35.4	0.0	29.58	87.7	52.9	0.00	87	0	0	49.3
2023-10-11 20:10	58.5	35.4	0.0	29.58	88.0	52.2	0.00	84	0	0	48.8
2023-10-11 20:20	58.5	35.4	0.0	29.58	88.7	51.9	0.00	83	0	0	48.7
2023-10-11 20:30	58.5	35.4	0.0	29.59	88.5	52.3	0.00	83	0	0	49.0
2023-10-11 20:40	58.4	35.3	0.0	29.59	87.1	52.8	0.00	87	1	0	49.1
2023-10-11 20:50	58.4	35.4	0.0	29.59	84.7	53.6	0.00	100	2	0	49.1
2023-10-11 21:00	58.4	35.3	0.0	29.59	81.6	54.4	0.00	103	2	0	48.9
2023-10-11 21:10	58.4	35.3	0.0	29.60	80.7	54.7	0.00	90	2	0	48.9
2023-10-11 21:20	58.4	35.3	0.0	29.60	81.0	54.5	0.00	84	1	0	48.8
2023-10-11 21:30	58.4	35.3	0.0	29.61	80.9	54.4	0.00	218	2	0	48.7
